_id,WeekEndingDate,Country,HBT,TreatmentLocation,DepartmentType,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
12023,20221016,S92000003,S08000024,S314H,Emergency Department,2283,1081,1202,47.3,472,20.7,255,11.2
12024,20221016,S92000003,S08000024,S308H,Emergency Department,1016,691,325,68,129,12.7,82,8.1
12025,20221016,S92000003,S08000025,R103H,Emergency Department,110,102,8,92.7,0,0,0,0
12026,20221016,S92000003,S08000026,Z102H,Emergency Department,131,126,5,96.2,0,0,0,0
12027,20221016,S92000003,S08000030,T101H,Emergency Department,1009,861,148,85.3,8,0.8,1,0.1
12028,20221016,S92000003,S08000030,T202H,Emergency Department,423,389,34,92,4,0.9,0,0
12029,20221016,S92000003,S08000028,W107H,Emergency Department,115,114,1,99.1,0,0,0,0
12030,20221023,S92000003,S08000015,A210H,Emergency Department,604,363,241,60.1,140,23.2,109,18
12031,20221023,S92000003,S08000015,A111H,Emergency Department,1119,691,428,61.8,212,18.9,140,12.5
12032,20221023,S92000003,S08000016,B120H,Emergency Department,617,403,214,65.3,95,15.4,74,12
12033,20221023,S92000003,S08000017,Y146H,Emergency Department,597,444,153,74.4,53,8.9,12,2
12034,20221023,S92000003,S08000017,Y144H,Emergency Department,292,252,40,86.3,5,1.7,1,0.3
12035,20221023,S92000003,S08000029,F704H,Emergency Department,1183,705,478,59.6,128,10.8,31,2.6
12036,20221023,S92000003,S08000019,V217H,Emergency Department,1099,409,690,37.2,379,34.5,211,19.2
12037,20221023,S92000003,S08000020,N101H,Emergency Department,1029,488,541,47.4,130,12.6,19,1.8
12038,20221023,S92000003,S08000020,N411H,Emergency Department,527,319,208,60.5,80,15.2,44,8.3
12039,20221023,S92000003,S08000020,N121H,Emergency Department,292,258,34,88.4,2,0.7,0,0
12040,20221023,S92000003,S08000031,G107H,Emergency Department,1459,1060,399,72.7,58,4,2,0.1
12041,20221023,S92000003,S08000031,C313H,Emergency Department,517,396,121,76.6,31,6,13,2.5
12042,20221023,S92000003,S08000031,G405H,Emergency Department,1670,942,728,56.4,203,12.2,63,3.8
12043,20221023,S92000003,S08000031,C418H,Emergency Department,974,587,387,60.3,184,18.9,51,5.2
12044,20221023,S92000003,S08000031,G513H,Emergency Department,1400,1324,76,94.6,0,0,0,0
12045,20221023,S92000003,S08000022,H212H,Emergency Department,182,156,26,85.7,4,2.2,1,0.5
12046,20221023,S92000003,S08000022,H103H,Emergency Department,190,167,23,87.9,4,2.1,2,1.1
12047,20221023,S92000003,S08000022,C121H,Emergency Department,170,165,5,97.1,1,0.6,0,0
12048,20221023,S92000003,S08000022,H202H,Emergency Department,679,499,180,73.5,57,8.4,16,2.4
12049,20221023,S92000003,S08000032,L302H,Emergency Department,1136,519,617,45.7,302,26.6,152,13.4
12050,20221023,S92000003,S08000032,L106H,Emergency Department,1160,683,477,58.9,146,12.6,44,3.8
12051,20221023,S92000003,S08000032,L308H,Emergency Department,1275,687,588,53.9,259,20.3,95,7.5
12052,20221023,S92000003,S08000024,S319H,Emergency Department,986,919,67,93.2,2,0.2,0,0
12053,20221023,S92000003,S08000024,S314H,Emergency Department,2294,1053,1241,45.9,496,21.6,270,11.8
12054,20221023,S92000003,S08000024,S308H,Emergency Department,1059,721,338,68.1,170,16.1,107,10.1
12055,20221023,S92000003,S08000025,R103H,Emergency Department,111,98,13,88.3,0,0,0,0
12056,20221023,S92000003,S08000026,Z102H,Emergency Department,144,126,18,87.5,0,0,0,0
12057,20221023,S92000003,S08000030,T101H,Emergency Department,1021,902,119,88.3,5,0.5,0,0
12058,20221023,S92000003,S08000030,T202H,Emergency Department,388,347,41,89.4,1,0.3,0,0
12059,20221023,S92000003,S08000028,W107H,Emergency Department,119,111,8,93.3,0,0,0,0
12060,20221030,S92000003,S08000015,A210H,Emergency Department,615,371,244,60.3,118,19.2,88,14.3
12061,20221030,S92000003,S08000015,A111H,Emergency Department,1232,802,430,65.1,214,17.4,136,11
12062,20221030,S92000003,S08000016,B120H,Emergency Department,596,404,192,67.8,88,14.8,57,9.6
12063,20221030,S92000003,S08000017,Y146H,Emergency Department,593,426,167,71.8,49,8.3,18,3
12064,20221030,S92000003,S08000017,Y144H,Emergency Department,244,215,29,88.1,3,1.2,1,0.4
12065,20221030,S92000003,S08000029,F704H,Emergency Department,1235,726,509,58.8,168,13.6,53,4.3
12066,20221030,S92000003,S08000019,V217H,Emergency Department,1101,478,623,43.4,279,25.3,140,12.7
12067,20221030,S92000003,S08000020,N101H,Emergency Department,1044,571,473,54.7,114,10.9,19,1.8
12068,20221030,S92000003,S08000020,N411H,Emergency Department,538,382,156,71,42,7.8,14,2.6
12069,20221030,S92000003,S08000020,N121H,Emergency Department,259,240,19,92.7,1,0.4,0,0
12070,20221030,S92000003,S08000031,G107H,Emergency Department,1675,961,714,57.4,168,10,14,0.8
12071,20221030,S92000003,S08000031,C313H,Emergency Department,602,430,172,71.4,47,7.8,22,3.7
12072,20221030,S92000003,S08000031,G405H,Emergency Department,1895,799,1096,42.2,434,22.9,148,7.8
12073,20221030,S92000003,S08000031,C418H,Emergency Department,1123,649,474,57.8,183,16.3,60,5.3
12074,20221030,S92000003,S08000031,G513H,Emergency Department,1487,1308,179,88,1,0.1,0,0
12075,20221030,S92000003,S08000022,H212H,Emergency Department,179,156,23,87.2,9,5,4,2.2
12076,20221030,S92000003,S08000022,H103H,Emergency Department,195,177,18,90.8,1,0.5,0,0
12077,20221030,S92000003,S08000022,C121H,Emergency Department,156,153,3,98.1,0,0,0,0
12078,20221030,S92000003,S08000022,H202H,Emergency Department,756,606,150,80.2,36,4.8,8,1.1
12079,20221030,S92000003,S08000032,L302H,Emergency Department,1205,510,695,42.3,316,26.2,127,10.5
12080,20221030,S92000003,S08000032,L106H,Emergency Department,1290,685,605,53.1,155,12,52,4
12081,20221030,S92000003,S08000032,L308H,Emergency Department,1348,697,651,51.7,282,20.9,125,9.3
12082,20221030,S92000003,S08000024,S319H,Emergency Department,1168,1077,91,92.2,7,0.6,0,0
12083,20221030,S92000003,S08000024,S314H,Emergency Department,2388,1066,1322,44.6,535,22.4,245,10.3
12084,20221030,S92000003,S08000024,S308H,Emergency Department,1109,776,333,70,131,11.8,83,7.5
12085,20221030,S92000003,S08000025,R103H,Emergency Department,135,117,18,86.7,1,0.7,1,0.7
12086,20221030,S92000003,S08000026,Z102H,Emergency Department,157,144,13,91.7,0,0,0,0
12087,20221030,S92000003,S08000030,T101H,Emergency Department,1188,991,197,83.4,14,1.2,0,0
12088,20221030,S92000003,S08000030,T202H,Emergency Department,443,410,33,92.6,2,0.5,0,0
12089,20221030,S92000003,S08000028,W107H,Emergency Department,102,102,0,100,0,0,0,0
12090,20221106,S92000003,S08000015,A210H,Emergency Department,519,324,195,62.4,119,22.9,85,16.4
12091,20221106,S92000003,S08000015,A111H,Emergency Department,1134,772,362,68.1,208,18.3,137,12.1
12092,20221106,S92000003,S08000016,B120H,Emergency Department,565,349,216,61.8,104,18.4,73,12.9
12093,20221106,S92000003,S08000017,Y146H,Emergency Department,506,402,104,79.4,27,5.3,3,0.6
12094,20221106,S92000003,S08000017,Y144H,Emergency Department,213,194,19,91.1,2,0.9,0,0
12095,20221106,S92000003,S08000029,F704H,Emergency Department,1256,835,421,66.5,102,8.1,26,2.1
12096,20221106,S92000003,S08000019,V217H,Emergency Department,1079,594,485,55.1,147,13.6,46,4.3
12097,20221106,S92000003,S08000020,N101H,Emergency Department,1076,627,449,58.3,102,9.5,17,1.6
12098,20221106,S92000003,S08000020,N411H,Emergency Department,521,369,152,70.8,51,9.8,28,5.4
12099,20221106,S92000003,S08000020,N121H,Emergency Department,340,311,29,91.5,0,0,0,0
12100,20221106,S92000003,S08000031,G107H,Emergency Department,1552,1004,548,64.7,154,9.9,32,2.1
12101,20221106,S92000003,S08000031,C313H,Emergency Department,574,455,119,79.3,48,8.4,24,4.2
12102,20221106,S92000003,S08000031,G405H,Emergency Department,1747,796,951,45.6,301,17.2,73,4.2
12103,20221106,S92000003,S08000031,C418H,Emergency Department,1060,576,484,54.3,218,20.6,73,6.9
12104,20221106,S92000003,S08000031,G513H,Emergency Department,1624,1430,194,88.1,0,0,0,0
12105,20221106,S92000003,S08000022,H212H,Emergency Department,179,155,24,86.6,4,2.2,0,0
12106,20221106,S92000003,S08000022,H103H,Emergency Department,197,180,17,91.4,3,1.5,2,1
12107,20221106,S92000003,S08000022,C121H,Emergency Department,157,146,11,93,2,1.3,1,0.6
12108,20221106,S92000003,S08000022,H202H,Emergency Department,642,472,170,73.5,49,7.6,13,2
12109,20221106,S92000003,S08000032,L302H,Emergency Department,1139,543,596,47.7,252,22.1,135,11.9
12110,20221106,S92000003,S08000032,L106H,Emergency Department,1258,772,486,61.4,137,10.9,45,3.6
12111,20221106,S92000003,S08000032,L308H,Emergency Department,1351,749,602,55.4,241,17.8,131,9.7
12112,20221106,S92000003,S08000024,S319H,Emergency Department,1244,1124,120,90.4,4,0.3,0,0
12113,20221106,S92000003,S08000024,S314H,Emergency Department,2338,957,1381,40.9,570,24.4,337,14.4
12114,20221106,S92000003,S08000024,S308H,Emergency Department,1060,638,422,60.2,167,15.8,101,9.5
12115,20221106,S92000003,S08000025,R103H,Emergency Department,130,120,10,92.3,0,0,0,0
12116,20221106,S92000003,S08000026,Z102H,Emergency Department,150,138,12,92,1,0.7,1,0.7
12117,20221106,S92000003,S08000030,T101H,Emergency Department,1075,881,194,82,5,0.5,1,0.1
12118,20221106,S92000003,S08000030,T202H,Emergency Department,379,362,17,95.5,2,0.5,0,0
12119,20221106,S92000003,S08000028,W107H,Emergency Department,117,115,2,98.3,1,0.9,0,0
12120,20221113,S92000003,S08000015,A210H,Emergency Department,547,346,201,63.3,91,16.6,57,10.4
12121,20221113,S92000003,S08000015,A111H,Emergency Department,1141,748,393,65.6,175,15.3,114,10
12122,20221113,S92000003,S08000016,B120H,Emergency Department,595,372,223,62.5,101,17,72,12.1
12123,20221113,S92000003,S08000017,Y146H,Emergency Department,593,458,135,77.2,9,1.5,1,0.2
12124,20221113,S92000003,S08000017,Y144H,Emergency Department,235,216,19,91.9,0,0,0,0
12125,20221113,S92000003,S08000029,F704H,Emergency Department,1325,782,543,59,168,12.7,37,2.8
12126,20221113,S92000003,S08000019,V217H,Emergency Department,1153,607,546,52.6,169,14.7,48,4.2
12127,20221113,S92000003,S08000020,N101H,Emergency Department,989,596,393,60.3,54,5.5,11,1.1
12128,20221113,S92000003,S08000020,N411H,Emergency Department,543,386,157,71.1,22,4.1,4,0.7
12129,20221113,S92000003,S08000020,N121H,Emergency Department,356,316,40,88.8,1,0.3,0,0
12130,20221113,S92000003,S08000031,G107H,Emergency Department,1596,939,657,58.8,155,9.7,15,0.9
12131,20221113,S92000003,S08000031,C313H,Emergency Department,616,468,148,76,23,3.7,7,1.1
12132,20221113,S92000003,S08000031,G405H,Emergency Department,1795,726,1069,40.4,498,27.7,119,6.6
12133,20221113,S92000003,S08000031,C418H,Emergency Department,1105,576,529,52.1,206,18.6,50,4.5
12134,20221113,S92000003,S08000031,G513H,Emergency Department,1838,1664,174,90.5,5,0.3,0,0
12135,20221113,S92000003,S08000022,H212H,Emergency Department,144,121,23,84,2,1.4,1,0.7
12136,20221113,S92000003,S08000022,H103H,Emergency Department,197,181,16,91.9,1,0.5,0,0
12137,20221113,S92000003,S08000022,C121H,Emergency Department,148,141,7,95.3,1,0.7,0,0
12138,20221113,S92000003,S08000022,H202H,Emergency Department,718,503,215,70.1,52,7.2,14,1.9
12139,20221113,S92000003,S08000032,L302H,Emergency Department,1225,562,663,45.9,237,19.3,87,7.1
12140,20221113,S92000003,S08000032,L106H,Emergency Department,1229,854,375,69.5,94,7.6,26,2.1
12141,20221113,S92000003,S08000032,L308H,Emergency Department,1352,760,592,56.2,250,18.5,121,8.9
12142,20221113,S92000003,S08000024,S319H,Emergency Department,1381,1276,105,92.4,3,0.2,0,0
12143,20221113,S92000003,S08000024,S314H,Emergency Department,2323,1031,1292,44.4,433,18.6,161,6.9
12144,20221113,S92000003,S08000024,S308H,Emergency Department,1160,815,345,70.3,116,10,71,6.1
12145,20221113,S92000003,S08000025,R103H,Emergency Department,140,129,11,92.1,1,0.7,0,0
12146,20221113,S92000003,S08000026,Z102H,Emergency Department,140,129,11,92.1,0,0,0,0
12147,20221113,S92000003,S08000030,T101H,Emergency Department,1137,1016,121,89.4,18,1.6,2,0.2
12148,20221113,S92000003,S08000030,T202H,Emergency Department,434,401,33,92.4,1,0.2,0,0
12149,20221113,S92000003,S08000028,W107H,Emergency Department,125,120,5,96,0,0,0,0
12150,20221120,S92000003,S08000015,A210H,Emergency Department,523,357,166,68.3,81,15.5,52,9.9
12151,20221120,S92000003,S08000015,A111H,Emergency Department,1066,704,362,66,167,15.7,97,9.1
12152,20221120,S92000003,S08000016,B120H,Emergency Department,566,435,131,76.9,47,8.3,31,5.5
12153,20221120,S92000003,S08000017,Y146H,Emergency Department,624,491,133,78.7,14,2.2,5,0.8
12154,20221120,S92000003,S08000017,Y144H,Emergency Department,253,208,45,82.2,7,2.8,1,0.4
12155,20221120,S92000003,S08000029,F704H,Emergency Department,1259,797,462,63.3,132,10.5,43,3.4
12156,20221120,S92000003,S08000019,V217H,Emergency Department,1094,514,580,47,207,18.9,52,4.8
12157,20221120,S92000003,S08000020,N101H,Emergency Department,977,451,526,46.2,157,16.1,26,2.7
12158,20221120,S92000003,S08000020,N411H,Emergency Department,513,391,122,76.2,29,5.7,7,1.4
12159,20221120,S92000003,S08000020,N121H,Emergency Department,311,288,23,92.6,0,0,0,0
12160,20221120,S92000003,S08000031,G107H,Emergency Department,1558,878,680,56.4,171,11,37,2.4
12161,20221120,S92000003,S08000031,C313H,Emergency Department,558,420,138,75.3,36,6.5,19,3.4
12162,20221120,S92000003,S08000031,G405H,Emergency Department,1787,634,1153,35.5,422,23.6,91,5.1
12163,20221120,S92000003,S08000031,C418H,Emergency Department,1057,695,362,65.8,111,10.5,36,3.4
12164,20221120,S92000003,S08000031,G513H,Emergency Department,1760,1230,530,69.9,29,1.6,0,0
12165,20221120,S92000003,S08000022,H212H,Emergency Department,145,122,23,84.1,2,1.4,1,0.7
12166,20221120,S92000003,S08000022,H103H,Emergency Department,184,155,29,84.2,7,3.8,2,1.1
12167,20221120,S92000003,S08000022,C121H,Emergency Department,178,172,6,96.6,0,0,0,0
12168,20221120,S92000003,S08000022,H202H,Emergency Department,674,469,205,69.6,52,7.7,17,2.5
12169,20221120,S92000003,S08000032,L302H,Emergency Department,1148,496,652,43.2,281,24.5,125,10.9
12170,20221120,S92000003,S08000032,L106H,Emergency Department,1264,766,498,60.6,151,11.9,43,3.4
12171,20221120,S92000003,S08000032,L308H,Emergency Department,1385,787,598,56.8,249,18,109,7.9
12172,20221120,S92000003,S08000024,S319H,Emergency Department,1263,1163,100,92.1,3,0.2,0,0
12173,20221120,S92000003,S08000024,S314H,Emergency Department,2290,939,1351,41,575,25.1,258,11.3
12174,20221120,S92000003,S08000024,S308H,Emergency Department,1051,725,326,69,119,11.3,46,4.4
12175,20221120,S92000003,S08000025,R103H,Emergency Department,165,143,22,86.7,1,0.6,1,0.6
12176,20221120,S92000003,S08000026,Z102H,Emergency Department,140,126,14,90,0,0,0,0
12177,20221120,S92000003,S08000030,T101H,Emergency Department,1117,1000,117,89.5,6,0.5,0,0
12178,20221120,S92000003,S08000030,T202H,Emergency Department,406,381,25,93.8,0,0,0,0
12179,20221120,S92000003,S08000028,W107H,Emergency Department,122,118,4,96.7,0,0,0,0
12180,20221127,S92000003,S08000015,A210H,Emergency Department,542,348,194,64.2,96,17.7,58,10.7
12181,20221127,S92000003,S08000015,A111H,Emergency Department,1061,676,385,63.7,174,16.4,119,11.2
12182,20221127,S92000003,S08000016,B120H,Emergency Department,546,423,123,77.5,42,7.7,25,4.6
12183,20221127,S92000003,S08000017,Y146H,Emergency Department,602,453,149,75.2,48,8,11,1.8
12184,20221127,S92000003,S08000017,Y144H,Emergency Department,251,222,29,88.4,2,0.8,0,0
12185,20221127,S92000003,S08000029,F704H,Emergency Department,1262,766,496,60.7,164,13,34,2.7
12186,20221127,S92000003,S08000019,V217H,Emergency Department,1073,417,656,38.9,309,28.8,91,8.5
12187,20221127,S92000003,S08000020,N101H,Emergency Department,1076,503,573,46.7,206,19.1,48,4.5
12188,20221127,S92000003,S08000020,N411H,Emergency Department,577,389,188,67.4,55,9.5,21,3.6
12189,20221127,S92000003,S08000020,N121H,Emergency Department,304,281,23,92.4,4,1.3,0,0
12190,20221127,S92000003,S08000031,G107H,Emergency Department,1615,816,799,50.5,239,14.8,43,2.7
12191,20221127,S92000003,S08000031,C313H,Emergency Department,551,434,117,78.8,21,3.8,6,1.1
12192,20221127,S92000003,S08000031,G405H,Emergency Department,1683,626,1057,37.2,375,22.3,116,6.9
12193,20221127,S92000003,S08000031,C418H,Emergency Department,1003,521,482,51.9,195,19.4,58,5.8
12194,20221127,S92000003,S08000031,G513H,Emergency Department,1674,1310,364,78.3,2,0.1,0,0
12195,20221127,S92000003,S08000022,H212H,Emergency Department,142,118,24,83.1,2,1.4,2,1.4
12196,20221127,S92000003,S08000022,H103H,Emergency Department,194,172,22,88.7,1,0.5,0,0
12197,20221127,S92000003,S08000022,C121H,Emergency Department,149,147,2,98.7,0,0,0,0
12198,20221127,S92000003,S08000022,H202H,Emergency Department,659,495,164,75.1,45,6.8,10,1.5
12199,20221127,S92000003,S08000032,L302H,Emergency Department,1144,566,578,49.5,209,18.3,100,8.7
12200,20221127,S92000003,S08000032,L106H,Emergency Department,1211,706,505,58.3,149,12.3,40,3.3
12201,20221127,S92000003,S08000032,L308H,Emergency Department,1277,706,571,55.3,243,19,117,9.2
12202,20221127,S92000003,S08000024,S319H,Emergency Department,1322,1203,119,91,2,0.2,0,0
12203,20221127,S92000003,S08000024,S314H,Emergency Department,2345,893,1452,38.1,685,29.2,315,13.4
12204,20221127,S92000003,S08000024,S308H,Emergency Department,1058,690,368,65.2,164,15.5,81,7.7
12205,20221127,S92000003,S08000025,R103H,Emergency Department,132,120,12,90.9,1,0.8,0,0
12206,20221127,S92000003,S08000026,Z102H,Emergency Department,146,135,11,92.5,0,0,0,0
12207,20221127,S92000003,S08000030,T101H,Emergency Department,1089,938,151,86.1,6,0.6,0,0
12208,20221127,S92000003,S08000030,T202H,Emergency Department,371,352,19,94.9,2,0.5,1,0.3
12209,20221127,S92000003,S08000028,W107H,Emergency Department,109,107,2,98.2,0,0,0,0
12210,20221204,S92000003,S08000015,A210H,Emergency Department,547,341,206,62.3,107,19.6,73,13.3
12211,20221204,S92000003,S08000015,A111H,Emergency Department,1118,731,387,65.4,168,15,113,10.1
12212,20221204,S92000003,S08000016,B120H,Emergency Department,557,361,196,64.8,83,14.9,53,9.5
12213,20221204,S92000003,S08000017,Y146H,Emergency Department,585,432,153,73.8,43,7.4,13,2.2
12214,20221204,S92000003,S08000017,Y144H,Emergency Department,268,229,39,85.4,5,1.9,0,0
12215,20221204,S92000003,S08000029,F704H,Emergency Department,1285,780,505,60.7,125,9.7,39,3
12216,20221204,S92000003,S08000019,V217H,Emergency Department,1140,502,638,44,212,18.6,70,6.1
12217,20221204,S92000003,S08000020,N101H,Emergency Department,973,460,513,47.3,148,15.2,34,3.5
12218,20221204,S92000003,S08000020,N411H,Emergency Department,531,372,159,70.1,52,9.8,17,3.2
12219,20221204,S92000003,S08000020,N121H,Emergency Department,373,299,74,80.2,7,1.9,1,0.3
12220,20221204,S92000003,S08000031,G107H,Emergency Department,1530,745,785,48.7,291,19,78,5.1
12221,20221204,S92000003,S08000031,C313H,Emergency Department,548,367,181,67,56,10.2,18,3.3
12222,20221204,S92000003,S08000031,G405H,Emergency Department,1644,929,715,56.5,237,14.4,84,5.1
12223,20221204,S92000003,S08000031,C418H,Emergency Department,1016,584,432,57.5,148,14.6,66,6.5
12224,20221204,S92000003,S08000031,G513H,Emergency Department,1794,1484,310,82.7,2,0.1,0,0
12225,20221204,S92000003,S08000022,H212H,Emergency Department,142,129,13,90.8,0,0,0,0
12226,20221204,S92000003,S08000022,H103H,Emergency Department,204,185,19,90.7,2,1,1,0.5
